tweet_id,favorites,retweets
730924654643314689,6187,1988
730573383004487680,4941,2138
730427201120833536,3511,1054
730211855403241472,3844,1062
730196704625098752,4898,1919
729854734790754305,4060,1139
729838605770891264,1732,387
729823566028484608,4003,1253
729463711119904772,5839,2331
729113531270991872,1893,325
728986383096946689,3165,824
728760639972315136,4711,1719
728751179681943552,2786,684
728653952833728512,3335,1042
728409960103686147,4942,2017
728387165835677696,3716,965
728046963732717569,4342,1202
728035342121635841,4596,1677
728015554473250816,4128,1111
727685679342333952,2976,643
727644517743104000,5920,1755
727524757080539137,4494,1230
727314416056803329,3355,748
727286334147182592,3068,818
727175381690781696,3923,1395
727155742655025152,3644,1339
726935089318363137,6945,2472
726887082820554753,3856,1524
726828223124897792,3581,1010
726224900189511680,4443,1151
725842289046749185,7097,2690
725786712245440512,4180,1375
725729321944506368,5231,1793
725458796924002305,1415,616
724983749226668032,3743,1318
724771698126512129,2372,641
724405726123311104,5304,1654
724049859469295616,4346,1782
724046343203856385,2672,562
724004602748780546,4202,1568
723912936180330496,3921,1242
723688335806480385,7712,2955
723673163800948736,3035,895
723179728551723008,5320,1873
722974582966214656,4121,1568
722613351520608256,5001,1648
721503162398597120,4659,1861
721001180231503872,2537,612
720785406564900865,3130,769
720775346191278080,2490,668
720415127506415616,4158,1509
720389942216527872,6413,2533
720340705894408192,2893,979
720059472081784833,3891,1119
720043174954147842,4933,2020
719991154352222208,4866,1744
719704490224398336,4572,1442
719551379208073216,5092,1927
719367763014393856,2809,743
719339463458033665,4446,1240
719332531645071360,3446,958
718971898235854848,3498,1081
718939241951195136,5272,1769
718631497683582976,18957,8079
718613305783398402,2448,486
718540630683709445,2476,1022
718460005985447936,2718,524
718454725339934721,4884,1511
718246886998687744,1936,504
718234618122661888,3897,1001
717841801130979328,2478,605
717790033953034240,2895,1120
717537687239008257,5812,1856
717428917016076293,1629,452
717421804990701568,3178,850
717047459982213120,6323,1941
717009362452090881,3274,971
716802964044845056,4306,1178
716791146589110272,8133,1579
716730379797970944,1241,429
716447146686459905,13128,5884
716439118184652801,2385,210
716285507865542656,2786,1067
716080869887381504,6770,1915
715928423106027520,3216,884
715758151270801409,3746,1441
715733265223708672,4687,1696
715704790270025728,2810,568
715696743237730304,3929,1296
715680795826982913,4335,1620
715360349751484417,5497,1574
715342466308784130,3055,692
715220193576927233,2429,652
715200624753819648,5171,1892
715009755312439296,4181,1234
714982300363173890,3747,1044
714962719905021952,7393,4286
714957620017307648,4145,1410
714631576617938945,3301,1001
714606013974974464,3647,932
714485234495041536,2709,1136
714258258790387713,3051,720
714251586676113411,3297,835
714214115368108032,2283,878
714141408463036416,4339,1409
713919462244790272,3321,790
713909862279876608,1920,538
713900603437621249,2859,748
713761197720473600,4905,1381
713411074226274305,4457,1301
713177543487135744,7273,2846
713175907180089344,4486,1477
712809025985978368,18643,6724
712717840512598017,12418,5020
712668654853337088,4194,1223
712438159032893441,5362,1573
712309440758808576,245,25
712097430750289920,3804,1039
712092745624633345,2959,892
712085617388212225,3287,486
712065007010385924,2281,629
711998809858043904,0,126
711968124745228288,8121,2311
711743778164514816,2856,988
711732680602345472,8912,4138
711694788429553666,33053,18448
711652651650457602,3880,919
711363825979756544,3685,1148
711306686208872448,3337,740
711008018775851008,3008,615
710997087345876993,4588,1391
710844581445812225,2565,693
710833117892898816,2701,537
710658690886586372,2326,565
710609963652087808,4822,2396
710588934686908417,4567,1883
710296729921429505,2391,744
710283270106132480,2163,522
710272297844797440,4562,1257
710269109699739648,2409,1127
710153181850935296,2930,892
710140971284037632,2774,883
710117014656950272,5538,2000
709918798883774466,3010,1075
709901256215666688,673,100
709852847387627521,3549,1206
709566166965075968,3575,1214
709556954897764353,3318,1080
709519240576036864,1504,238
709449600415961088,2251,578
709409458133323776,2635,690
709225125749587968,2424,576
709207347839836162,12670,5843
709198395643068416,2443,647
709179584944730112,2020,671
709158332880297985,2052,417
709042156699303936,4780,1643
708853462201716736,1811,662
708845821941387268,3018,904
708834316713893888,1694,503
708810915978854401,16593,6969
708738143638450176,2766,821
708711088997666817,2562,723
708479650088034305,2569,680
708469915515297792,3116,818
708400866336894977,16112,10162
708356463048204288,3609,1322
708349470027751425,2367,745
708149363256774660,4308,1561
708130923141795840,3416,853
708119489313951744,2706,989
708109389455101952,1966,552
708026248782585858,4410,1937
707995814724026368,3153,1128
707983188426153984,51,2
707969809498152960,2726,974
707776935007539200,3303,960
707741517457260545,2506,617
707738799544082433,4116,2477
707693576495472641,3445,1006
707629649552134146,2598,885
707610948723478529,17113,6413
707420581654872064,2292,702
707411934438625280,2312,601
707387676719185920,3523,1297
707377100785885184,3299,1095
707315916783140866,2492,643
707297311098011648,2799,793
707059547140169728,2613,678
707038192327901184,2202,797
707021089608753152,4110,1376
707014260413456384,2332,598
706904523814649856,14678,7918
706901761596989440,2077,595
706681918348251136,3329,979
706644897839910912,2596,1102
706593038911545345,2175,639
706538006853918722,3496,1438
706516534877929472,3121,1039
706346369204748288,3476,934
706310011488698368,21507,7987
706291001778950144,1708,480
706265994973601792,2758,942
706169069255446529,3932,2233
706166467411222528,5197,1615
706153300320784384,1490,384
705975130514706432,3130,737
705970349788291072,3186,904
705898680587526145,2379,556
705786532653883392,1956,521
705591895322394625,3195,1159
705475953783398401,2987,926
705442520700944385,4464,1634
705428427625635840,3843,1698
705239209544720384,3034,756
705223444686888960,2603,806
705102439679201280,2161,520
705066031337840642,2196,621
704871453724954624,4296,1121
704859558691414016,2268,544
704847917308362754,5120,1544
704819833553219584,2669,998
704761120771465216,6676,2929
704499785726889984,2948,1021
704491224099647488,758,78
704480331685040129,3422,1078
704364645503647744,8058,3575
704347321748819968,1597,353
704134088924532736,1516,466
704113298707505153,1863,573
704054845121142784,2955,925
703774238772166656,1857,467
703769065844768768,3306,1151
703631701117943808,2612,685
703611486317502464,3877,1540
703425003149250560,3829,1374
703407252292673536,2464,701
703382836347330562,3540,1148
703356393781329922,1930,388
703268521220972544,1981,553
703079050210877440,7461,3113
703041949650034688,26576,12598
702932127499816960,2604,733
702899151802126337,1626,457
702684942141153280,3245,1081
702671118226825216,2210,560
702598099714314240,12296,3460
702539513671897089,2912,969
702332542343577600,3222,1557
702321140488925184,3298,1049
702276748847800320,2487,771
702217446468493312,4817,1347
701981390485725185,3481,998
701952816642965504,3873,1035
701889187134500865,3576,1403
701805642395348998,3446,1687
701601587219795968,2107,456
701570477911896070,2841,932
701545186879471618,2678,613
701214700881756160,12317,5151
700890391244103680,2231,571
700864154249383937,2618,626
700847567345688576,2480,504
700796979434098688,2460,949
700747788515020802,23046,9404
700518061187723268,2642,801
700505138482569216,2311,582
700462010979500032,4171,1804
700167517596164096,2654,743
700151421916807169,2252,678
700143752053182464,7595,2751
700062718104104960,2669,695
700029284593901568,2091,592
700002074055016451,3348,1351
699801817392291840,3088,961
699788877217865730,2251,510
699779630832685056,2770,1243
699775878809702401,1977,606
699691744225525762,10355,4654
699446877801091073,6003,2639
699434518667751424,2178,520
699423671849451520,1379,327
699413908797464576,2093,626
699370870310113280,1905,444
699323444782047232,3187,866
699088579889332224,2258,638
699079609774645248,2476,660
699072405256409088,3010,1205
699060279947165696,3788,1813
699036661657767936,2625,1208
698989035503689728,3383,984
698953797952008193,2707,911
698907974262222848,2571,630
698710712454139905,2495,686
698703483621523456,1461,383
698635131305795584,1306,342
698549713696649216,2347,630
698355670425473025,1880,452
698342080612007937,2284,958
698262614669991936,4801,2012
698195409219559425,16897,6019
698178924120031232,2836,743
697995514407682048,1528,333
697990423684476929,3321,1306
697943111201378304,2416,686
697881462549430272,3037,1192
697630435728322560,1768,546
697616773278015490,3192,1016
697596423848730625,3048,1272
697575480820686848,2057,498
697516214579523584,2075,1124
697482927769255936,2429,678
697463031882764288,3444,1409
697270446429966336,4734,1890
697259378236399616,3329,1011
697255105972801536,3055,1172
697242256848379904,2534,678
696900204696625153,3203,1025
696894894812565505,2362,682
696886256886657024,4907,1817
696877980375769088,2457,714
696754882863349760,1496,364
696744641916489729,2079,944
696713835009417216,2390,656
696518437233913856,3937,1715
696490539101908992,1225,143
696488710901260288,2567,1025
696405997980676096,3232,1165
696100768806522880,1950,659
695816827381944320,3037,1174
695794761660297217,3188,778
695767669421768709,1878,756
695629776980148225,4605,2118
695446424020918272,4423,1821
695409464418041856,8736,3601
695314793360662529,3654,1457
695095422348574720,2650,616
695074328191332352,2866,1106
695064344191721472,1608,589
695051054296211456,2681,787
694925794720792577,2721,925
694905863685980160,2775,944
694669722378485760,36092,14502
694356675654983680,1515,289
694352839993344000,2051,620
694342028726001664,1586,486
694329668942569472,2024,505
694206574471057408,4196,2051
694183373896572928,2978,930
694001791655137281,3438,1032
693993230313091072,1891,405
693942351086120961,1757,372
693647888581312512,2711,593
693644216740769793,1356,123
693642232151285760,2556,414
693629975228977152,2460,801
693622659251335168,1551,378
693590843962331137,5090,1975
693582294167244802,1661,256
693486665285931008,1792,642
693280720173801472,3379,1245
693267061318012928,2400,817
693262851218264065,2240,502
693231807727280129,2887,742
693155686491000832,7945,3241
693109034023534592,1730,616
693095443459342336,1876,467
692919143163629568,2698,759
692905862751522816,2446,880
692901601640583168,1787,607
692894228850999298,2287,815
692828166163931137,2889,888
692752401762250755,6871,3667
692568918515392513,4400,1552
692535307825213440,3207,1378
692530551048294401,1847,419
692423280028966913,1501,228
692417313023332352,9436,3494
692187005137076224,2550,828
692158366030913536,2163,794
692142790915014657,1664,397
692041934689402880,3437,1280
692017291282812928,2903,964
691820333922455552,3986,1671
691793053716221953,8213,4258
691756958957883396,2891,1015
691675652215414786,1972,511
691483041324204033,2408,566
691459709405118465,4083,1147
691444869282295808,2678,854
691416866452082688,19489,7688
691321916024623104,2590,666
691096613310316544,2987,882
691090071332753408,1730,338
690989312272396288,5946,2892
690959652130045952,3612,1262
690938899477221376,4139,1983
690932576555528194,3316,1031
690735892932222976,3815,1280
690728923253055490,2193,523
690690673629138944,2349,820
690649993829576704,1316,281
690607260360429569,294,17
690597161306841088,1981,608
690400367696297985,1904,457
690374419777196032,3281,853
690360449368465409,2692,889
690348396616552449,1525,520
690248561355657216,1689,417
690021994562220032,2821,1036
690015576308211712,2514,733
690005060500217858,3693,1698
689999384604450816,1438,372
689993469801164801,1473,453
689977555533848577,1382,452
689905486972461056,2456,700
689877686181715968,3059,1179
689835978131935233,2181,750
689661964914655233,3243,934
689659372465688576,10463,3912
689623661272240129,2246,640
689599056876867584,11746,5568
689557536375177216,2063,458
689517482558820352,3433,1445
689289219123089408,2274,947
689283819090870273,3304,1113
689280876073582592,1999,715
689275259254616065,1161,243
689255633275777024,2580,1088
689154315265683456,3106,1009
689143371370250240,2028,519
688916208532455424,2742,880
688908934925697024,2134,777
688898160958271489,2115,787
688894073864884227,2261,700
688828561667567616,1394,373
688804835492233216,970,191
688789766343622656,2236,667
688547210804498433,2628,710
688519176466644993,2340,730
688385280030670848,9383,4512
688211956440801280,2260,833
688179443353796608,2156,587
688116655151435777,2852,782
688064179421470721,1743,363
687841446767013888,5528,2541
687826841265172480,2770,1126
687818504314159109,2513,952
687807801670897665,2418,720
687732144991551489,1781,668
687704180304273409,2450,852
687664829264453632,1961,512
687494652870668288,1916,578
687480748861947905,1616,243
687476254459715584,2005,539
687460506001633280,2073,544
687399393394311168,1912,620
687317306314240000,20334,9249
687312378585812992,4396,1914
687127927494963200,5496,2293
687124485711986689,2184,507
687109925361856513,5858,2477
687102708889812993,2363,988
687096057537363968,2263,607
686947101016735744,8709,3223
686760001961103360,3549,1392
686749460672679938,3507,1463
686730991906516992,4168,1208
686683045143953408,2839,812
686618349602762752,3743,1375
686606069955735556,1911,548
686394059078897668,1755,689
686386521809772549,3287,887
686377065986265092,2228,575
686358356425093120,2206,675
686286779679375361,4041,1672
686050296934563840,2238,732
686035780142297088,1165,120
686034024800862208,3135,1161
686007916130873345,2514,419
686003207160610816,1845,636
685973236358713344,2119,526
685943807276412928,1646,600
685906723014619143,7587,2926
685681090388975616,2049,127
685667379192414208,2380,575
685663452032069632,3270,1470
685641971164143616,2964,787
685547936038666240,33261,15795
685532292383666176,3061,1168
685325112850124800,9551,3999
685321586178670592,2681,646
685315239903100929,3372,1065
685307451701334016,2096,445
685268753634967552,3132,1205
685198997565345792,2366,671
685169283572338688,4148,1435
684969860808454144,2406,370
684959798585110529,6889,3150
684940049151070208,3244,1052
684926975086034944,3529,464
684914660081053696,3549,1466
684902183876321280,1897,536
684880619965411328,2124,822
684830982659280897,35375,21825
684800227459624960,2753,1011
684594889858887680,8984,3537
684588130326986752,4152,1422
684567543613382656,3049,1228
684538444857667585,2666,960
684481074559381504,3917,1174
684460069371654144,1992,563
684241637099323392,8225,3322
684225744407494656,1240,210
684222868335505415,3856,1383
684200372118904832,2181,1047
684195085588783105,1932,515
684188786104872960,3524,1181
684177701129875456,2034,667
684147889187209216,3015,1523
684122891630342144,2025,473
684097758874210310,4157,1439
683857920510050305,3828,1132
683852578183077888,1948,347
683849932751646720,2631,979
683834909291606017,2647,1125
683828599284170753,2824,1075
683773439333797890,3380,1364
683742671509258241,6542,3338
683515932363329536,7404,2931
683498322573824003,3200,968
683481228088049664,2671,1003
683462770029932544,2444,679
683449695444799489,3932,1615
683391852557561860,7703,2414
683357973142474752,2949,926
683142553609318400,2903,1052
683111407806746624,3434,921
683098815881154561,2181,664
683078886620553216,2005,567
683030066213818368,2180,741
682962037429899265,37176,16728
682808988178739200,1801,169
682788441537560576,2496,1115
682750546109968385,1530,442
682697186228989953,1327,358
682662431982772225,3086,1087
682638830361513985,2090,604
682429480204398592,3455,1162
682406705142087680,7635,1782
682393905736888321,2251,679
682389078323662849,1670,464
682303737705140231,3081,983
682259524040966145,4187,1218
682242692827447297,3283,1175
682088079302213632,18439,9954
682059653698686977,4984,1697
682047327939461121,3218,942
682032003584274432,6630,2030
682003177596559360,3165,1541
681981167097122816,2829,1040
681891461017812993,2488,826
681694085539872773,12876,4089
681679526984871937,1787,446
681654059175129088,2664,928
681610798867845120,1925,472
681579835668455424,3574,1311
681523177663676416,14435,5811
681340665377193984,1653,281
681339448655802368,9385,4122
681320187870711809,2656,749
681302363064414209,3971,1826
681297372102656000,3238,957
681281657291280384,3254,1105
681261549936340994,1469,274
681242418453299201,1503,534
681231109724700672,2431,491
681193455364796417,3720,1495
680970795137544192,2446,660
680959110691590145,4615,2017
680940246314430465,3230,1052
680934982542561280,2100,437
680913438424612864,2429,628
680889648562991104,1773,364
680836378243002368,3496,1329
680805554198020098,2173,666
680801747103793152,2390,816
680798457301471234,2871,1040
680609293079592961,2665,709
680583894916304897,3658,1341
680497766108381184,4265,1924
680494726643068929,1734,487
680473011644985345,2566,746
680440374763077632,1458,498
680221482581123072,1472,295
680206703334408192,2859,1179
680191257256136705,2166,504
680176173301628928,3919,1553
680161097740095489,2342,739
680145970311643136,3643,1751
680130881361686529,2304,946
680115823365742593,2740,905
680100725817409536,3604,1381
680085611152338944,12887,9020
680070545539371008,2601,880
679877062409191424,1996,650
679872969355714560,2198,664
679862121895714818,2469,622
679854723806179328,2878,1232
679844490799091713,2381,770
679828447187857408,36495,14079
679777920601223168,3113,1106
679736210798047232,2108,795
679729593985699840,2176,825
679722016581222400,1669,465
679530280114372609,4814,2085
679527802031484928,2654,722
679511351870550016,3386,1269
679503373272485890,3181,1475
679475951516934144,2101,640
679462823135686656,31782,18880
679405845277462528,2384,1206
679158373988876288,21449,8075
679148763231985668,2789,1027
679132435750195208,2977,1152
679111216690831360,5986,2581
679062614270468097,17052,8135
679047485189439488,2255,666
679001094530465792,2835,1225
678991772295516161,2316,1168
678969228704284672,1654,460
678800283649069056,2585,899
678798276842360832,3456,1161
678774928607469569,2814,904
678767140346941444,3543,1358
678764513869611008,1638,472
678755239630127104,7129,3289
678740035362037760,3765,1677
678708137298427904,5597,2423
678675843183484930,2870,1468
678643457146150913,2057,410
678446151570427904,4005,1542
678424312106393600,5484,2538
678410210315247616,4226,1807
678399652199309312,79251,31760
678396796259975168,1596,413
678389028614488064,1876,424
678380236862578688,2446,912
678341075375947776,1732,537
678334497360859136,1307,254
678278586130948096,11436,6059
678255464182861824,1596,362
678023323247357953,1915,381
678021115718029313,13678,6317
677961670166224897,3416,1683
677918531514703872,1348,407
677895101218201600,4836,2070
677716515794329600,3055,973
677700003327029250,3384,1436
677698403548192770,1230,318
677687604918272002,2486,847
677673981332312066,3331,1502
677662372920729601,1946,954
677644091929329666,1858,798
677573743309385728,2129,705
677565715327688705,1298,460
677557565589463040,2440,1145
677547928504967168,6915,3652
677530072887205888,1064,226
677335745548390400,3040,1776
677334615166730240,1343,281
677331501395156992,1084,234
677328882937298944,3622,1499
677314812125323265,1637,528
677301033169788928,1239,402
677269281705472000,1985,703
677228873407442944,3540,1636
677187300187611136,2734,913
676975532580409345,2766,1061
676957860086095872,2234,806
676949632774234114,1303,392
676948236477857792,2167,854
676946864479084545,1722,368
676942428000112642,2063,747
676936541936185344,12663,4887
676916996760600576,2963,1797
676897532954456065,2236,716
676864501615042560,2090,702
676821958043033607,22876,15488
676819651066732545,1806,660
676811746707918848,1412,419
676776431406465024,4980,2017
676617503762681856,2875,956
676613908052996102,1076,199
676606785097199616,1873,431
676603393314578432,1154,377
676593408224403456,4543,2146
676590572941893632,911,120
676588346097852417,2308,778
676582956622721024,1191,276
676575501977128964,2573,1106
676533798876651520,1862,549
676496375194980353,1508,526
676470639084101634,11525,4630
676440007570247681,1710,659
676430933382295552,1385,341
676263575653122048,2069,542
676237365392908289,1210,285
676219687039057920,75155,30699
676215927814406144,1726,571
676191832485810177,2265,1022
676146341966438401,1899,653
676121918416756736,2150,1150
676101918813499392,2803,1147
676098748976615425,2986,1412
676089483918516224,1300,428
675898130735476737,1606,564
675891555769696257,2116,843
675888385639251968,2357,944
675878199931371520,4139,1382
675870721063669760,1612,558
675853064436391936,2662,1276
675849018447167488,930,143
675845657354215424,2251,866
675822767435051008,1499,529
675820929667219457,1039,230
675798442703122432,10162,3371
675781562965868544,1615,462
675740360753160193,1158,341
675710890956750848,1865,804
675707330206547968,1955,676
675706639471788032,636,94
675534494439489536,1797,406
675531475945709568,1168,374
675522403582218240,1028,283
675517828909424640,1278,456
675501075957489664,16943,5743
675497103322386432,3102,1276
675489971617296384,1286,587
675483430902214656,1820,966
675432746517426176,1502,557
675372240448454658,1668,508
675362609739206656,1034,226
675354435921575936,32223,16604
675349384339542016,3862,2233
675334060156301312,2740,1265
675166823650848770,3549,1570
675153376133427200,6185,2533
675149409102012420,3686,1653
675147105808306176,929,230
675146535592706048,1169,296
675145476954566656,2106,888
675135153782571009,1277,478
675113801096802304,1926,772
675111688094527488,949,246
675109292475830276,2756,1118
675047298674663426,1049,320
675015141583413248,2673,1164
675006312288268288,969,219
675003128568291329,1538,458
674999807681908736,2208,1088
674805413498527744,847,350
674800520222154752,2968,842
674793399141146624,2471,1069
674790488185167872,1085,243
674788554665512960,807,203
674781762103414784,1967,1175
674774481756377088,1095,459
674767892831932416,1800,771
674764817387900928,780,230
674754018082705410,1344,438
674752233200820224,1438,454
674743008475090944,1378,543
674742531037511680,477,49
674739953134403584,1085,380
674737130913071104,632,88
674690135443775488,1127,463
674670581682434048,1576,635
674664755118911488,899,247
674646392044941312,1408,481
674644256330530816,1011,262
674638615994089473,1654,563
674632714662858753,1473,561
674606911342424069,921,95
674468880899788800,6115,1992
674447403907457024,1040,350
674436901579923456,1095,383
674422304705744896,1413,530
674416750885273600,669,137
674410619106390016,1177,450
674394782723014656,1485,559
674372068062928900,833,308
674330906434379776,549,72
674318007229923329,1390,510
674307341513269249,11136,6801
674291837063053312,14455,5737
674271431610523648,1541,717
674269164442398721,887,223
674265582246694913,1615,832
674262580978937856,1281,443
674255168825880576,1442,538
674082852460433408,743,164
674075285688614912,972,278
674063288070742018,6251,2151
674053186244734976,3240,1268
674051556661161984,1421,481
674045139690631169,1386,625
674042553264685056,706,122
674038233588723717,1079,404
674036086168010753,834,202
674024893172875264,1746,1192
674019345211760640,1101,297
674014384960745472,1528,620
674008982932058114,1173,341
673956914389192708,1914,930
673919437611909120,1142,362
673906403526995968,3124,1596
673887867907739649,915,248
673716320723169284,3023,728
673715861853720576,3474,2015
673711475735838725,1019,293
673709992831262724,823,266
673708611235921920,1058,277
673707060090052608,1078,383
673705679337693185,1232,395
673700254269775872,1404,549
673697980713705472,3895,1917
673689733134946305,1698,629
673688752737402881,1235,483
673686845050527744,1411,427
673680198160809984,1342,455
673662677122719744,1227,357
673656262056419329,702,234
673636718965334016,1080,348
673612854080196609,1570,705
673583129559498752,1166,349
673580926094458881,816,264
673576835670777856,1358,548
673363615379013632,1001,297
673359818736984064,1418,656
673355879178194945,1463,560
673352124999274496,1630,525
673350198937153538,733,204
673345638550134785,2455,1228
673343217010679808,947,265
673342308415348736,1240,561
673320132811366400,13177,7684
673317986296586240,859,248
673295268553605120,7357,3087
673270968295534593,1046,351
673240798075449344,1398,707
673213039743795200,2197,821
673148804208660480,1657,609
672997845381865473,1922,695
672995267319328768,931,281
672988786805112832,966,282
672984142909456390,1231,529
672980819271634944,1779,980
672975131468300288,1639,885
672970152493887488,928,347
672968025906282496,1292,525
672964561327235073,1390,621
672902681409806336,1337,485
672898206762672129,886,413
672884426393653248,1511,818
672877615439593473,1012,346
672834301050937345,1291,551
672828477930868736,1233,475
672640509974827008,959,309
672622327801233409,1266,475
672614745925664768,1201,560
672609152938721280,1088,377
672604026190569472,1087,387
672594978741354496,1305,593
672591762242805761,932,327
672591271085670400,705,177
672538107540070400,1011,352
672523490734551040,621,162
672488522314567680,1087,424
672482722825261057,1107,579
672481316919734272,708,123
672475084225949696,1407,681
672466075045466113,1324,516
672272411274932228,6318,3267
672267570918129665,1462,600
672264251789176834,1115,326
672256522047614977,2750,1496
672254177670729728,1399,717
672248013293752320,1691,585
672245253877968896,671,152
672239279297454080,876,314
672231046314901505,1787,975
672222792075620352,768,205
672205392827572224,2212,1119
672169685991993344,998,358
672160042234327040,855,348
672139350159835138,1708,673
672125275208069120,2332,1103
672095186491711488,984,362
672082170312290304,922,353
672068090318987265,1264,503
671896809300709376,8305,4045
671891728106971137,1298,559
671882082306625538,3384,1349
671879137494245376,1382,646
671874878652489728,1220,536
671866342182637568,1094,478
671855973984772097,881,422
671789708968640512,6895,3375
671768281401958400,1170,486
671763349865160704,1639,886
671744970634719232,1327,739
671743150407421952,733,229
671735591348891648,1409,733
671729906628341761,8304,4232
671561002136281088,12480,7021
671550332464455680,888,203
671547767500775424,1314,573
671544874165002241,1928,1019
671542985629241344,1068,545
671538301157904385,916,379
671536543010570240,1148,390
671533943490011136,1000,560
671528761649688577,828,252
671520732782923777,1362,515
671518598289059840,931,285
671511350426865664,1562,684
671504605491109889,6821,3449
671497587707535361,893,435
671488513339211776,980,460
671486386088865792,569,190
671485057807351808,743,227
671390180817915904,1408,729
671362598324076544,1081,290
671357843010908160,392,147
671355857343524864,473,114
671347597085433856,932,415
671186162933985280,719,204
671182547775299584,1093,329
671166507850801152,854,336
671163268581498880,1617,1064
671159727754231808,361,79
671154572044468225,694,211
671151324042559489,652,150
671147085991960577,649,211
671141549288370177,1122,639
671138694582165504,900,390
671134062904504320,727,187
671122204919246848,3408,2445
671115716440031232,1336,753
671109016219725825,1119,423
670995969505435648,1085,286
670842764863651840,24018,8432
670840546554966016,575,189
670838202509447168,1084,672
670833812859932673,430,118
670832455012716544,717,209
670826280409919488,5398,3938
670823764196741120,756,181
670822709593571328,594,92
670815497391357952,3103,1496
670811965569282048,1100,263
670807719151067136,1133,477
670804601705242624,1906,927
670803562457407488,334,85
670797304698376195,718,231
670792680469889025,803,266
670789397210615808,648,231
670786190031921152,589,196
670783437142401025,807,376
670782429121134593,1520,743
670780561024270336,771,281
670778058496974848,323,71
670764103623966721,1049,406
670755717859713024,427,107
670733412878163972,934,496
670727704916926465,806,346
670717338665226240,1172,472
670704688707301377,756,360
670691627984359425,579,234
670679630144274432,733,274
670676092097810432,242,40
670668383499735048,10420,4871
670474236058800128,1475,716
670468609693655041,346,84
670465786746662913,950,534
670452855871037440,537,197
670449342516494336,1166,631
670444955656130560,6550,1918
670442337873600512,629,192
670435821946826752,1027,498
670434127938719744,1365,624
670433248821026816,322,109
670428280563085312,1345,597
670427002554466305,513,154
670421925039075328,1270,609
670420569653809152,606,303
670417414769758208,555,310
670411370698022913,1971,860
670408998013820928,545,214
670403879788544000,415,149
670385711116361728,549,199
670374371102445568,735,262
670361874861563904,321,63
670338931251150849,416,104
670319130621435904,3790,1182
670303360680108032,420,126
670290420111441920,686,274
670093938074779648,998,321
670086499208155136,685,244
670079681849372674,2169,1184
670073503555706880,1538,760
670069087419133954,608,228
670061506722140161,743,325
670055038660800512,652,320
670046952931721218,629,165
670040295598354432,739,108
670037189829525505,578,262
670003130994700288,325,89
669993076832759809,318,81
669972011175813120,430,152
669970042633789440,296,57
669942763794931712,491,156
669926384437997569,365,96
669923323644657664,228,53
669753178989142016,792,383
669749430875258880,258,64
669684865554620416,500,87
669683899023405056,379,106
669682095984410625,345,130
669680153564442624,651,276
669661792646373376,789,418
669625907762618368,3442,1763
669603084620980224,928,350
669597912108789760,503,145
669583744538451968,1456,897
669573570759163904,426,134
669571471778410496,1557,984
669567591774625800,229,54
669564461267722241,375,120
669393256313184256,352,71
669375718304980992,1300,705
669371483794317312,487,173
669367896104181761,449,146
669363888236994561,606,219
669359674819481600,364,117
669354382627049472,2631,1244
669353438988365824,618,254
669351434509529089,422,174
669328503091937280,990,407
669327207240699904,563,114
669324657376567296,488,200
669216679721873412,1168,393
669214165781868544,427,157
669203728096960512,979,459
669037058363662336,635,301
669015743032369152,724,364
669006782128353280,562,239
669000397445533696,20356,6170
668994913074286592,431,223
668992363537309700,727,333
668989615043424256,662,321
668988183816871936,877,452
668986018524233728,538,161
668981893510119424,523,294
668979806671884288,774,336
668975677807423489,1266,559
668967877119254528,141,22
668960084974809088,689,232
668955713004314625,270,68
668932921458302977,257,55
668902994700836864,311,97
668892474547511297,387,145
668872652652679168,512,290
668852170888998912,441,156
668826086256599040,425,131
668815180734689280,548,257
668779399630725120,687,358
668655139528511488,513,212
668645506898350081,855,515
668643542311546881,856,516
668641109086707712,1044,526
668636665813057536,1018,479
668633411083464705,2724,1567
668631377374486528,695,306
668627278264475648,309,110
668625577880875008,375,126
668623201287675904,1387,734
668620235289837568,194,38
668614819948453888,602,311
668587383441514497,1632,1040
668567822092664832,236,50
668544745690562560,499,215
668542336805281792,442,208
668537837512433665,245,69
668528771708952576,446,217
668507509523615744,316,101
668496999348633600,400,127
668484198282485761,415,229
668480044826800133,446,142
668466899341221888,864,498
668297328638447616,609,290
668291999406125056,235,29
668286279830867968,491,132
668274247790391296,802,225
668268907921326080,541,229
668256321989451776,1263,585
668248472370458624,953,467
668237644992782336,6037,2748
668226093875376128,292,99
668221241640230912,501,190
668204964695683073,541,187
668190681446379520,632,191
668171859951755264,469,187
668154635664932864,480,298
668142349051129856,562,272
668113020489474048,653,229
667937095915278337,1221,766
667924896115245057,289,108
667915453470232577,201,54
667911425562669056,477,288
667902449697558528,829,366
667886921285246976,1817,1039
667885044254572545,795,461
667878741721415682,379,114
667873844930215936,615,389
667866724293877760,2934,990
667861340749471744,235,74
667832474953625600,287,60
667806454573760512,1026,472
667801013445750784,318,93
667793409583771648,684,315
667782464991965184,402,239
667773195014021121,229,53
667766675769573376,426,207
667728196545200128,368,143
667724302356258817,465,308
667550904950915073,0,33
667550882905632768,0,32
667549055577362432,5608,2180
667546741521195010,330,118
667544320556335104,839,504
667538891197542400,198,63
667534815156183040,795,503
667530908589760512,451,227
667524857454854144,1642,1071
667517642048163840,358,184
667509364010450944,6580,2047
667502640335572993,523,212
667495797102141441,505,257
667491009379606528,515,214
667470559035432960,248,92
